postcode,subzone,district
670620,3601.0,23
670621,3601.0,23
670622,3601.0,23
670623,3601.0,23
670624,3601.0,23
670625,3601.0,23
670626,3601.0,23
670627,3601.0,23
670629,3601.0,23
670630,3601.0,23
670631,3601.0,23
670650,3601.0,23
670651,3601.0,23
670652,3601.0,23
670653,3601.0,23
670654,3601.0,23
670655,3601.0,23
670656,3601.0,23
671133,3605.0,23
671259,3604.0,23
671632,3601.0,23
671633,3601.0,23
671634,3601.0,23
671635,3601.0,23
671636,3601.0,23
672632,3601.0,23
672633,3601.0,23
672634,3601.0,23
672635,3601.0,23
672636,3601.0,23
673633,3601.0,23
673636,3601.0,23
674633,3601.0,23
677769,3606.0,23
677810,3606.0,23
677850,3606.0,23
678267,3605.0,23
678272,3605.0,23
678274,3605.0,23
678637,3606.0,23
678944,3605.0,23
678946,3605.0,23
678948,3605.0,23
678949,3605.0,23
679038,3606.0,23
679043,3606.0,23
679052,3606.0,23
679178,3606.0,23
679517,3606.0,23
679518,3606.0,23
679520,3606.0,23
679521,3606.0,23
679522,3606.0,23
679524,3606.0,23
679633,3606.0,23
679637,3606.0,23
679641,3606.0,23
679668,3606.0,23
679670,3606.0,23
679671,3606.0,23
679695,3606.0,23
679975,3604.0,23
679976,3604.0,23
679978,3604.0,23
680001,3701.0,23
680002,3701.0,23
680003,3701.0,23
680004,3701.0,23
680005,3701.0,23
680006,3701.0,23
680007,3701.0,23
680008,3701.0,23
680009,3701.0,23
680010,3701.0,23
680011,3701.0,23
680012,3701.0,23
680013,3701.0,23
680014,3701.0,23
680015,3701.0,23
680016,3701.0,23
680017,3701.0,23
680018,3701.0,23
680019,3701.0,23
680020,3701.0,23
680025,3701.0,23
680026,3701.0,23
680101,3701.0,23
680102,3701.0,23
680103,3701.0,23
680104,3701.0,23
680105,3701.0,23
680106,3701.0,23
680107,3701.0,23
680108,3701.0,23
680109,3701.0,23
680110,3701.0,23
680111,3701.0,23
680112,3701.0,23
680113,3701.0,23
680114,3701.0,23
680115,3701.0,23
680116,3701.0,23
680117,3701.0,23
680118,3701.0,23
680119,3701.0,23
680120,3701.0,23
680121,3701.0,23
680122,3701.0,23
680123,3701.0,23
680124,3701.0,23
680130,3701.0,23
680131,3701.0,23
680132,3701.0,23
680133,3701.0,23
680134,3701.0,23
680135,3701.0,23
680136,3701.0,23
680137,3701.0,23
680141,3701.0,23
680142,3701.0,23
680144,3701.0,23
680150,3701.0,23
680151,3701.0,23
680152,3701.0,23
680154,3701.0,23
680155,3701.0,23
680156,3701.0,23
680157,3701.0,23
680158,3701.0,23
680159,3701.0,23
680160,3701.0,23
680162,3701.0,23
680163,3701.0,23
680164,3701.0,23
680201,3703.0,23
680202,3703.0,23
680203,3703.0,23
680204,3703.0,23
680205,3703.0,23
680206,3703.0,23
680207,3703.0,23
680208,3703.0,23
680209,3703.0,23
680210,3703.0,23
680211,3703.0,23
680212,3703.0,23
680213,3703.0,23
680214,3703.0,23
680215,3703.0,23
680216,3703.0,23
680217,3703.0,23
680218,3703.0,23
680219,3703.0,23
680220,3703.0,23
680221,3703.0,23
680223,3703.0,23
680224,3703.0,23
680225,3703.0,23
680226,3703.0,23
680227,3703.0,23
680228,3703.0,23
680229,3703.0,23
680230,3703.0,23
680231,3703.0,23
680232,3703.0,23
680233,3703.0,23
680234,3703.0,23
680235,3703.0,23
680236,3703.0,23
680237,3703.0,23
680238,3703.0,23
680239,3703.0,23
680248,3703.0,23
680249,3703.0,23
680250,3703.0,23
680251,3703.0,23
680252,3703.0,23
680254,3703.0,23
680271,3703.0,23
680272,3703.0,23
680273,3703.0,23
680274,3703.0,23
680275,3703.0,23
680276,3703.0,23
680277,3703.0,23
680278,3703.0,23
680279,3703.0,23
680280,3703.0,23
680281,3703.0,23
680282,3703.0,23
680283,3703.0,23
680284,3703.0,23
680285,3703.0,23
680286,3703.0,23
680287,3703.0,23
680288,3703.0,23
680289,3703.0,23
680290,3703.0,23
680291,3703.0,23
680292,3703.0,23
680293,3703.0,23
680294,3703.0,23
680295,3703.0,23
680296,3703.0,23
680297,3703.0,23
680305,3703.0,23
680306,3703.0,23
680307,3703.0,23
680308,3703.0,23
680340,3703.0,23
680341,3703.0,23
680342,3703.0,23
680343,3703.0,23
680344,3703.0,23
680345,3703.0,23
680346,3703.0,23
680350,3703.0,23
680351,3703.0,23
680352,3703.0,23
680353,3703.0,23
680354,3703.0,23
680355,3703.0,23
680401,3704.0,23
680402,3704.0,23
680403,3704.0,23
680404,3704.0,23
680405,3704.0,23
680406,3704.0,23
680407,3704.0,23
680408,3704.0,23
680409,3704.0,23
680410,3704.0,23
680411,3704.0,23
680412,3704.0,23
680413,3704.0,23
680414,3704.0,23
680415,3704.0,23
680416,3704.0,23
680417,3704.0,23
680418,3704.0,23
680419,3704.0,23
680420,3704.0,23
680421,3704.0,23
680422,3704.0,23
680423,3704.0,23
680424,3704.0,23
680425,3704.0,23
680426,3704.0,23
680427,3704.0,23
680428,3704.0,23
680429,3704.0,23
680430,3704.0,23
680431,3704.0,23
680432,3704.0,23
680433,3704.0,23
680434,3704.0,23
680435,3704.0,23
680436,3704.0,23
680437,3704.0,23
680438,3704.0,23
680439,3704.0,23
680440,3704.0,23
680441,3704.0,23
680442,3704.0,23
680443,3704.0,23
680444,3704.0,23
680445,3704.0,23
680446,3704.0,23
680447,3704.0,23
680448,3704.0,23
680449,3704.0,23
680450,3704.0,23
680451,3704.0,23
680452,3704.0,23
680453,3704.0,23
680454,3704.0,23
680455,3704.0,23
680456,3704.0,23
680457,3704.0,23
680458,3704.0,23
680459,3704.0,23
680460,3704.0,23
680461,3704.0,23
680462,3704.0,23
680463,3704.0,23
680464,3704.0,23
680465,3704.0,23
680469,3704.0,23
680470,3704.0,23
680471,3704.0,23
680472,3704.0,23
680473,3704.0,23
680474,3704.0,23
680483,3704.0,23
680484,3704.0,23
680485,3704.0,23
680486,3704.0,23
680501,3705.0,23
680502,3705.0,23
680503,3705.0,23
680504,3705.0,23
680505,3705.0,23
680506,3705.0,23
680507,3705.0,23
680508,3705.0,23
680509,3705.0,23
680510,3705.0,23
680511,3705.0,23
680512,3705.0,23
680513,3705.0,23
680514,3705.0,23
680515,3705.0,23
680516,3705.0,23
680517,3705.0,23
680518,3705.0,23
680523,3705.0,23
680524,3705.0,23
680525,3705.0,23
680526,3705.0,23
680527,3705.0,23
680528,3705.0,23
680529,3705.0,23
680530,3705.0,23
680531,3705.0,23
680535,3705.0,23
680536,3705.0,23
680537,3705.0,23
680540,3705.0,23
680541,3705.0,23
680542,3705.0,23
680543,3705.0,23
680544,3705.0,23
680545,3705.0,23
680546,3705.0,23
680547,3705.0,23
680548,3705.0,23
680549,3705.0,23
680550,3705.0,23
680551,3705.0,23
680552,3705.0,23
680553,3705.0,23
680554,3705.0,23
680555,3705.0,23
680556,3705.0,23
680557,3705.0,23
680558,3705.0,23
680559,3705.0,23
680560,3705.0,23
680561,3705.0,23
680562,3705.0,23
680563,3705.0,23
680564,3705.0,23
680565,3705.0,23
680566,3705.0,23
680567,3705.0,23
680568,3705.0,23
680569,3705.0,23
680570,3705.0,23
680571,3705.0,23
680572,3705.0,23
680573,3705.0,23
680574,3705.0,23
680601,3706.0,23
680602,3706.0,23
680603,3706.0,23
680604,3706.0,23
680605,3706.0,23
680606,3706.0,23
680607,3706.0,23
680608,3706.0,23
680609,3706.0,23
680610,3706.0,23
680611,3706.0,23
680612,3706.0,23
680613,3706.0,23
680614,3706.0,23
680615,3706.0,23
680616,3706.0,23
680617,3706.0,23
680618,3706.0,23
680619,3706.0,23
680620,3706.0,23
680621,3706.0,23
680625,3706.0,23
680626,3706.0,23
680627,3706.0,23
680631,3706.0,23
680632,3706.0,23
680633,3706.0,23
680634,3706.0,23
680635,3706.0,23
680636,3706.0,23
680637,3706.0,23
680638,3706.0,23
680639,3706.0,23
680640,3706.0,23
680641,3706.0,23
680642,3706.0,23
680643,3706.0,23
680656,3706.0,23
680657,3706.0,23
680658,3706.0,23
680659,3706.0,23
680660,3706.0,23
680661,3706.0,23
680662,3706.0,23
680663,3706.0,23
680664,3706.0,23
680665,3706.0,23
680666,3706.0,23
680667,3706.0,23
680668,3706.0,23
680669,3706.0,23
680670,3706.0,23
680671,3706.0,23
680672,3706.0,23
680673,3706.0,23
680674,3706.0,23
680675,3706.0,23
680676,3706.0,23
680677,3706.0,23
680678,3706.0,23
680679,3706.0,23
680680,3706.0,23
680681,3706.0,23
680682,3706.0,23
680701,3707.0,23
680702,3707.0,23
680703,3707.0,23
680704,3707.0,23
680705,3707.0,23
680706,3707.0,23
680707,3707.0,23
680708,3707.0,23
680751,3707.0,23
680752,3707.0,23
680753,3707.0,23
680754,3707.0,23
680755,3707.0,23
680756,3707.0,23
680757,3707.0,23
680758,3707.0,23
680759,3707.0,23
680760,3707.0,23
680761,3707.0,23
680762,3707.0,23
680763,3707.0,23
680764,3707.0,23
680765,3707.0,23
680766,3707.0,23
680767,3707.0,23
680768,3707.0,23
680769,3707.0,23
680770,3707.0,23
680771,3707.0,23
680784,3707.0,23
680785,3707.0,23
680786,3707.0,23
680788,3707.0,23
680789,3707.0,23
680790,3707.0,23
680791,3707.0,23
680792,3707.0,23
681296,3702.0,23
681297,3702.0,23
681476,3704.0,23
681484,3704.0,23
681485,3704.0,23
681487,3704.0,23
681488,3704.0,23
681489,3704.0,23
681490,3704.0,23
681670,3706.0,23
681671,3706.0,23
681672,3706.0,23
681673,3706.0,23
681674,3706.0,23
681676,3706.0,23
681683,3706.0,23
681684,3706.0,23
681685,3706.0,23
681686,3706.0,23
681687,3706.0,23
681688,3706.0,23
681689,3706.0,23
681690,3706.0,23
681691,3706.0,23
681692,3706.0,23
682296,3702.0,23
682297,3702.0,23
682476,3704.0,23
682484,3704.0,23
682485,3704.0,23
682487,3704.0,23
682488,3704.0,23
682490,3704.0,23
682672,3706.0,23
682683,3706.0,23
682684,3706.0,23
682685,3706.0,23
682686,3706.0,23
682687,3706.0,23
682688,3706.0,23
682689,3706.0,23
682690,3706.0,23
682691,3706.0,23
682692,3706.0,23
682787,3707.0,23
683296,3702.0,23
683297,3702.0,23
683476,3704.0,23
683484,3704.0,23
683485,3704.0,23
683487,3704.0,23
683490,3704.0,23
683683,3706.0,23
683684,3706.0,23
683685,3706.0,23
683686,3706.0,23
683687,3706.0,23
683688,3706.0,23
683690,3706.0,23
684296,3702.0,23
684297,3702.0,23
684476,3704.0,23
684484,3704.0,23
684485,3704.0,23
684489,3704.0,23
684684,3706.0,23
684686,3706.0,23
684687,3706.0,23
684690,3706.0,23
685296,3702.0,23
688363,3707.0,23
688368,3707.0,23
688541,3707.0,23
688654,3707.0,23
688667,3707.0,23
688684,3707.0,23
688758,3707.0,23
689048,3702.0,23
689049,3702.0,23
689050,3702.0,23
689051,3702.0,23
689094,3702.0,23
689096,3702.0,23
689097,3702.0,23
689099,3702.0,23
689101,3706.0,23
689103,3706.0,23
689104,3706.0,23
689105,3706.0,23
689106,3706.0,23
689527,3706.0,23
689528,3706.0,23
689574,3706.0,23
689575,3706.0,23
689577,3706.0,23
689580,3706.0,23
689670,3703.0,23
689671,3703.0,23
689672,3703.0,23
689673,3703.0,23
689674,3703.0,23
689675,3703.0,23
689676,3703.0,23
689680,3703.0,23
689682,3703.0,23
689685,3703.0,23
689686,3703.0,23
689862,3703.0,23
689864,3703.0,23
689865,3703.0,23
730001,3106.0,25
730002,3106.0,25
730003,3106.0,25
730004,3106.0,25
730005,3106.0,25
730006,3106.0,25
730007,3106.0,25
730008,3106.0,25
730009,3106.0,25
730010,3106.0,25
730011,3106.0,25
730012,3106.0,25
730013,3106.0,25
730015,3106.0,25
730016,3106.0,25
730017,3106.0,25
730018,3106.0,25
730019,3106.0,25
730022,3106.0,25
730023,3106.0,25
730024,3106.0,25
730025,3106.0,25
730026,3106.0,25
730027,3106.0,25
730028,3106.0,25
730029,3106.0,25
730030,3106.0,25
730031,3106.0,25
730032,3106.0,25
730033,3106.0,25
730034,3106.0,25
730035,3106.0,25
730036,3106.0,25
730037,3106.0,25
730101,3106.0,25
730102,3106.0,25
730103,3106.0,25
730104,3106.0,25
730105,3106.0,25
730106,3106.0,25
730107,3106.0,25
730108,3106.0,25
730109,3106.0,25
730110,3106.0,25
730111,3106.0,25
730112,3106.0,25
730113,3106.0,25
730114,3106.0,25
730115,3106.0,25
730116,3106.0,25
730117,3106.0,25
730118,3106.0,25
730119,3106.0,25
730120,3106.0,25
730121,3106.0,25
730122,3106.0,25
730123,3106.0,25
730124,3106.0,25
730125,3106.0,25
730126,3106.0,25
730127,3106.0,25
730128,3106.0,25
730129,3106.0,25
730130,3106.0,25
730131,3106.0,25
730132,3106.0,25
730133,3106.0,25
730134,3106.0,25
730135,3106.0,25
730136,3106.0,25
730137,3106.0,25
730138,3106.0,25
730139,3106.0,25
730140,3106.0,25
730141,3106.0,25
730142,3106.0,25
730143,3106.0,25
730144,3106.0,25
730145,3106.0,25
730146,3106.0,25
730147,3106.0,25
730148,3106.0,25
730149,3106.0,25
730150,3106.0,25
730151,3106.0,25
730152,3106.0,25
730153,3106.0,25
730154,3106.0,25
730155,3106.0,25
730156,3106.0,25
730157,3106.0,25
730158,3106.0,25
730159,3106.0,25
730160,3106.0,25
730161,3106.0,25
730162,3106.0,25
730163,3106.0,25
730164,3106.0,25
730165,3106.0,25
730166,3106.0,25
730167,3106.0,25
730168,3106.0,25
730169,3106.0,25
730170,3106.0,25
730171,3106.0,25
730172,3106.0,25
730173,3106.0,25
730174,3106.0,25
730175,3106.0,25
730176,3106.0,25
730177,3106.0,25
730178,3106.0,25
730179,3106.0,25
730201,3109.0,25
730202,3109.0,25
730203,3109.0,25
730204,3109.0,25
730205,3109.0,25
730206,3109.0,25
730212,3109.0,25
730213,3109.0,25
730214,3109.0,25
730215,3109.0,25
730216,3109.0,25
730217,3109.0,25
730218,3109.0,25
730301,3105.0,25
730302,3105.0,25
730303,3105.0,25
730304,3105.0,25
730306,3105.0,25
730307,3105.0,25
730308,3105.0,25
730309,3105.0,25
730310,3105.0,25
730311,3105.0,25
730312,3105.0,25
730313,3105.0,25
730314,3105.0,25
730315,3105.0,25
730316,3105.0,25
730317,3105.0,25
730318,3105.0,25
730319,3105.0,25
730320,3105.0,25
730321,3105.0,25
730322,3105.0,25
730323,3105.0,25
730324,3105.0,25
730325,3105.0,25
730326,3105.0,25
730327,3105.0,25
730328,3105.0,25
730329,3105.0,25
730330,3105.0,25
730331,3105.0,25
730332,3105.0,25
730333,3105.0,25
730334,3105.0,25
730335,3105.0,25
730336,3105.0,25
730337,3105.0,25
730338,3105.0,25
730339,3105.0,25
730340,3105.0,25
730341,3105.0,25
730342,3105.0,25
730343,3105.0,25
730344,3105.0,25
730345,3105.0,25
730346,3105.0,25
730347,3105.0,25
730348,3105.0,25
730349,3105.0,25
730350,3105.0,25
730351,3105.0,25
730352,3105.0,25
730353,3105.0,25
730354,3105.0,25
730355,3105.0,25
730356,3105.0,25
730357,3105.0,25
730358,3105.0,25
730359,3105.0,25
730360,3105.0,25
730361,3105.0,25
730362,3105.0,25
730363,3105.0,25
730364,3105.0,25
730365,3105.0,25
730366,3105.0,25
730367,3105.0,25
730368,3105.0,25
730369,3105.0,25
730370,3105.0,25
730371,3105.0,25
730401,3105.0,25
730402,3105.0,25
730403,3105.0,25
730404,3105.0,25
730405,3105.0,25
730406,3105.0,25
730408,3105.0,25
730409,3105.0,25
730410,3105.0,25
730411,3105.0,25
730412,3105.0,25
730413,3105.0,25
730414,3105.0,25
730415,3105.0,25
730416,3105.0,25
730417,3105.0,25
730418,3105.0,25
730419,3105.0,25
730420,3105.0,25
730421,3105.0,25
730424,3105.0,25
730425,3105.0,25
730426,3105.0,25
730427,3105.0,25
730428,3105.0,25
730429,3105.0,25
730436,3105.0,25
730437,3105.0,25
730501,3104.0,25
730502,3104.0,25
730503,3104.0,25
730504,3104.0,25
730505,3104.0,25
730506,3104.0,25
730507,3104.0,25
730508,3104.0,25
730509,3104.0,25
730510,3104.0,25
730511,3104.0,25
730512,3104.0,25
730513,3104.0,25
730514,3104.0,25
730515,3104.0,25
730516,3104.0,25
730517,3104.0,25
730518,3104.0,25
730519,3104.0,25
730520,3104.0,25
730521,3104.0,25
730522,3104.0,25
730523,3104.0,25
730524,3104.0,25
730525,3104.0,25
730526,3104.0,25
730527,3104.0,25
730528,3104.0,25
730529,3104.0,25
730530,3104.0,25
730531,3104.0,25
730532,3104.0,25
730533,3104.0,25
730534,3104.0,25
730535,3104.0,25
730536,3104.0,25
730537,3104.0,25
730538,3104.0,25
730539,3104.0,25
730540,3104.0,25
730541,3104.0,25
730542,3104.0,25
730543,3104.0,25
730544,3104.0,25
730545,3104.0,25
730546,3104.0,25
730547,3104.0,25
730549,3104.0,25
730550,3104.0,25
730551,3104.0,25
730552,3104.0,25
730553,3104.0,25
730554,3104.0,25
730555,3104.0,25
730556,3104.0,25
730557,3104.0,25
730575,3104.0,25
730576,3104.0,25
730577,3104.0,25
730578,3104.0,25
730579,3104.0,25
730580,3104.0,25
730581,3104.0,25
730582,3104.0,25
730583,3104.0,25
730584,3104.0,25
730585,3104.0,25
730586,3104.0,25
730587,3104.0,25
730588,3104.0,25
730589,3104.0,25
730601,3103.0,25
730602,3103.0,25
730603,3103.0,25
730604,3103.0,25
730605,3103.0,25
730606,3103.0,25
730607,3103.0,25
730608,3103.0,25
730609,3103.0,25
730610,3103.0,25
730611,3103.0,25
730612,3103.0,25
730613,3103.0,25
730614,3103.0,25
730615,3103.0,25
730616,3103.0,25
730617,3103.0,25
730618,3103.0,25
730619,3103.0,25
730620,3103.0,25
730621,3103.0,25
730622,3103.0,25
730623,3103.0,25
730626,3103.0,25
730627,3103.0,25
730629,3103.0,25
730630,3103.0,25
730631,3103.0,25
730632,3103.0,25
730633,3103.0,25
730634,3103.0,25
730635,3103.0,25
730636,3103.0,25
730637,3103.0,25
730638,3103.0,25
730639,3103.0,25
730640,3103.0,25
730643,3103.0,25
730644,3103.0,25
730645,3103.0,25
730646,3103.0,25
730647,3103.0,25
730648,3103.0,25
730649,3103.0,25
730650,3103.0,25
730651,3103.0,25
730652,3103.0,25
730653,3103.0,25
730654,3103.0,25
730655,3103.0,25
730656,3103.0,25
730657,3103.0,25
730658,3103.0,25
730659,3103.0,25
730660,3103.0,25
730661,3103.0,25
730662,3103.0,25
730663,3103.0,25
730664,3103.0,25
730665,3103.0,25
730666,3103.0,25
730667,3103.0,25
730668,3103.0,25
730669,3103.0,25
730670,3103.0,25
730671,3103.0,25
730672,3103.0,25
730673,3103.0,25
730677,3103.0,25
730678,3103.0,25
730679,3103.0,25
730680,3103.0,25
730701,3103.0,25
730702,3103.0,25
730703,3103.0,25
730704,3103.0,25
730705,3103.0,25
730706,3103.0,25
730707,3103.0,25
730708,3103.0,25
730709,3103.0,25
730710,3103.0,25
730711,3103.0,25
730712,3103.0,25
730713,3103.0,25
730714,3103.0,25
730715,3103.0,25
730716,3103.0,25
730717,3103.0,25
730718,3103.0,25
730719,3103.0,25
730720,3103.0,25
730721,3103.0,25
730722,3103.0,25
730723,3103.0,25
730724,3103.0,25
730725,3103.0,25
730726,3103.0,25
730727,3103.0,25
730728,3103.0,25
730729,3103.0,25
730730,3103.0,25
730731,3103.0,25
730732,3103.0,25
730733,3103.0,25
730734,3103.0,25
730735,3103.0,25
730736,3103.0,25
730737,3103.0,25
730738,3103.0,25
730739,3103.0,25
730740,3103.0,25
730741,3103.0,25
730742,3103.0,25
730743,3103.0,25
730744,3103.0,25
730745,3103.0,25
730746,3103.0,25
730747,3103.0,25
730748,3103.0,25
730749,3103.0,25
730750,3103.0,25
730751,3103.0,25
730752,3103.0,25
730753,3103.0,25
730755,3103.0,25
730756,3103.0,25
730757,3103.0,25
730758,3103.0,25
730759,3103.0,25
730760,3103.0,25
730761,3103.0,25
730762,3103.0,25
730763,3103.0,25
730764,3103.0,25
730765,3103.0,25
730766,3103.0,25
730767,3103.0,25
730769,3103.0,25
730770,3103.0,25
730771,3103.0,25
730772,3103.0,25
730773,3103.0,25
730774,3103.0,25
730775,3103.0,25
730776,3103.0,25
730777,3103.0,25
730778,3103.0,25
730779,3103.0,25
730788,3103.0,25
730789,3103.0,25
730790,3103.0,25
730791,3103.0,25
730792,3103.0,25
730793,3103.0,25
730794,3103.0,25
730795,3103.0,25
730796,3103.0,25
730797,3103.0,25
730798,3103.0,25
730801,3102.0,25
730802,3102.0,25
730803,3102.0,25
730804,3102.0,25
730805,3102.0,25
730807,3102.0,25
730808,3102.0,25
730809,3102.0,25
730810,3102.0,25
730816,3102.0,25
730817,3102.0,25
730818,3102.0,25
730819,3102.0,25
730820,3102.0,25
730821,3102.0,25
730822,3102.0,25
730823,3102.0,25
730824,3102.0,25
730825,3102.0,25
730826,3102.0,25
730827,3102.0,25
730828,3102.0,25
730829,3102.0,25
730830,3102.0,25
730831,3102.0,25
730832,3102.0,25
730833,3102.0,25
730834,3102.0,25
730835,3102.0,25
730836,3102.0,25
730837,3102.0,25
730838,3102.0,25
730839,3102.0,25
730840,3102.0,25
730841,3102.0,25
730842,3102.0,25
730843,3102.0,25
730844,3102.0,25
730845,3102.0,25
730846,3102.0,25
730847,3102.0,25
730848,3102.0,25
730849,3102.0,25
730850,3102.0,25
730851,3102.0,25
730852,3102.0,25
730853,3102.0,25
730854,3102.0,25
730855,3102.0,25
730856,3102.0,25
730857,3102.0,25
730858,3102.0,25
730859,3102.0,25
730860,3102.0,25
730861,3102.0,25
730862,3102.0,25
730863,3102.0,25
730864,3102.0,25
730865,3102.0,25
730866,3102.0,25
730867,3102.0,25
730868,3102.0,25
730869,3102.0,25
730870,3102.0,25
730871,3102.0,25
730872,3102.0,25
730873,3102.0,25
730874,3102.0,25
730875,3102.0,25
730876,3102.0,25
730877,3102.0,25
730878,3102.0,25
730879,3102.0,25
730880,3102.0,25
730881,3102.0,25
730882,3102.0,25
730891,3102.0,25
730892,3102.0,25
730893,3102.0,25
730894,3102.0,25
730895,3102.0,25
730896,3102.0,25
730897,3102.0,25
730898,3102.0,25
730899,3102.0,25
731001,3109.0,25
731002,3109.0,25
731012,3109.0,25
731502,3104.0,25
731569,3104.0,25
731570,3104.0,25
731571,3104.0,25
731572,3104.0,25
731624,3103.0,25
731625,3103.0,25
731628,3103.0,25
731681,3103.0,25
731682,3103.0,25
731683,3103.0,25
731684,3103.0,25
731686,3103.0,25
731687,3103.0,25
731688,3103.0,25
731689,3103.0,25
731690,3103.0,25
731754,3103.0,25
731764,3103.0,25
731780,3103.0,25
731782,3103.0,25
731886,3102.0,25
731887,3102.0,25
731891,3102.0,25
731892,3102.0,25
731893,3102.0,25
731894,3102.0,25
731895,3102.0,25
731896,3102.0,25
731897,3102.0,25
731898,3102.0,25
731899,3102.0,25
732005,3106.0,25
732012,3106.0,25
732569,3104.0,25
732570,3104.0,25
732571,3104.0,25
732572,3104.0,25
732624,3103.0,25
732625,3103.0,25
732628,3103.0,25
732681,3103.0,25
732682,3103.0,25
732683,3103.0,25
732684,3103.0,25
732685,3103.0,25
732686,3103.0,25
732687,3103.0,25
732688,3103.0,25
732689,3103.0,25
732690,3103.0,25
732886,3102.0,25
732887,3102.0,25
732893,3102.0,25
732894,3102.0,25
732895,3102.0,25
732896,3102.0,25
732897,3102.0,25
732899,3102.0,25
733012,3106.0,25
733570,3104.0,25
733571,3104.0,25
733681,3103.0,25
733682,3103.0,25
733683,3103.0,25
733684,3103.0,25
733685,3103.0,25
733686,3103.0,25
733687,3103.0,25
733688,3103.0,25
733689,3103.0,25
733690,3103.0,25
733780,3103.0,25
733782,3103.0,25
733786,3103.0,25
733787,3103.0,25
733788,3103.0,25
733886,3102.0,25
733887,3102.0,25
733893,3102.0,25
733894,3102.0,25
734681,3103.0,25
734682,3103.0,25
734683,3103.0,25
734684,3103.0,25
734688,3103.0,25
734689,3103.0,25
734690,3103.0,25
734780,3103.0,25
734782,3103.0,25
734786,3103.0,25
734787,3103.0,25
734788,3103.0,25
735688,3103.0,25
735689,3103.0,25
735690,3103.0,25
735780,3103.0,25
735782,3103.0,25
735786,3103.0,25
735787,3103.0,25
735788,3103.0,25
736688,3103.0,25
736689,3103.0,25
736690,3103.0,25
736780,3103.0,25
736786,3103.0,25
737876,3105.0,25
737879,3105.0,25
737880,3105.0,25
737881,3105.0,25
737882,3105.0,25
737892,3105.0,25
737893,3105.0,25
737894,3105.0,25
737895,3105.0,25
737896,3105.0,25
737897,3105.0,25
737898,3105.0,25
737899,3105.0,25
737900,3104.0,25
737901,3104.0,25
737918,3104.0,25
737919,3104.0,25
737921,3104.0,25
737922,3104.0,25
737936,3104.0,25
737937,3104.0,25
737939,3104.0,25
738081,3103.0,25
738082,3103.0,25
738084,3103.0,25
738085,3103.0,25
738087,3103.0,25
738091,3103.0,25
738092,3103.0,25
738093,3103.0,25
738094,3103.0,25
738114,3105.0,25
738159,3105.0,25
738170,3105.0,25
738209,3105.0,25
738217,3105.0,25
738230,3105.0,25
738278,3105.0,25
750300,2803.0,27
750302,2803.0,27
750303,2803.0,27
750304,2803.0,27
750305,2803.0,27
750306,2803.0,27
750307,2803.0,27
750308,2803.0,27
750309,2803.0,27
750310,2803.0,27
750311,2803.0,27
750312,2803.0,27
750313,2803.0,27
750314,2803.0,27
750315,2803.0,27
750316,2803.0,27
750317,2803.0,27
750318,2803.0,27
750319,2803.0,27
750320,2803.0,27
750321,2803.0,27
750322,2803.0,27
750323,2803.0,27
750324,2803.0,27
750325,2803.0,27
750326,2803.0,27
750327,2803.0,27
750328,2803.0,27
750329,2803.0,27
750330,2803.0,27
750331,2803.0,27
750332,2803.0,27
750333,2803.0,27
750334,2803.0,27
750335,2803.0,27
750336,2803.0,27
750337,2803.0,27
750338,2803.0,27
750341,2803.0,27
750357,2803.0,27
750359,2803.0,27
750401,2804.0,27
750402,2804.0,27
750403,2804.0,27
750404,2804.0,27
750405,2804.0,27
750406,2804.0,27
750407,2804.0,27
750408,2804.0,27
750409,2804.0,27
750410,2804.0,27
750411,2804.0,27
750412,2804.0,27
750413,2804.0,27
750414,2804.0,27
750415,2804.0,27
750416,2804.0,27
750417,2804.0,27
750418,2804.0,27
750419,2804.0,27
750420,2804.0,27
750421,2804.0,27
750422,2804.0,27
750423,2804.0,27
750424,2804.0,27
750425,2804.0,27
750462,2804.0,27
750467,2804.0,27
750469,2804.0,27
750470,2804.0,27
750471,2804.0,27
750472,2804.0,27
750473,2804.0,27
750474,2804.0,27
750475,2804.0,27
750476,2804.0,27
750477,2804.0,27
750478,2804.0,27
750479,2804.0,27
750480,2804.0,27
750481,2804.0,27
750482,2804.0,27
750483,2804.0,27
750484,2804.0,27
750485,2804.0,27
750486,2804.0,27
750487,2804.0,27
750488,2804.0,27
750489,2804.0,27
750490,2804.0,27
750491,2804.0,27
750492,2804.0,27
750493,2804.0,27
750512,2805.0,27
750513,2805.0,27
751339,2803.0,27
751340,2803.0,27
751341,2803.0,27
751350,2803.0,27
751351,2803.0,27
751352,2803.0,27
751353,2803.0,27
751354,2803.0,27
751355,2803.0,27
751356,2803.0,27
751357,2803.0,27
751359,2803.0,27
751360,2803.0,27
751463,2804.0,27
751466,2804.0,27
751467,2804.0,27
751468,2804.0,27
751469,2804.0,27
751501,2805.0,27
751502,2805.0,27
751503,2805.0,27
751504,2805.0,27
751506,2805.0,27
751507,2805.0,27
751508,2805.0,27
751509,2805.0,27
751510,2805.0,27
751588,2805.0,27
751589,2805.0,27
751590,2805.0,27
751591,2805.0,27
751592,2805.0,27
751593,2805.0,27
752339,2803.0,27
752340,2803.0,27
752341,2803.0,27
752350,2803.0,27
752351,2803.0,27
752352,2803.0,27
752353,2803.0,27
752354,2803.0,27
752356,2803.0,27
752357,2803.0,27
752359,2803.0,27
